BUNDLE	73.11	MAPLE	2037482095	24.73				PINE	1709582260	48.38
BUNDLE	73.25	MAPLE	2037482095	24.73				PINE	944251617	48.52
BUNDLE	73.25	MAPLE	2037482095	24.73				PINE	2092060511	48.52
BUNDLE	73.56	MAPLE	2037482095	24.73				PINE	839862910	48.83
BUNDLE	77.93	MAPLE	2037482095	24.73				PINE	906178611	53.2
BUNDLE	78.32	MAPLE	2037482095	24.73				PINE	296361074	53.59
BUNDLE	79.88	MAPLE	2037482095	24.73				PINE	344390404	55.15
BUNDLE	90.46	MAPLE	2037482095	24.73				PINE	1064317103	65.73
BUNDLE	93.03	MAPLE	2037482095	24.73				PINE	827456335	68.3
BUNDLE	94.91	MAPLE	2037482095	24.73				PINE	1692988297	70.18
BUNDLE	96.43	MAPLE	2037482095	24.73				PINE	133820531	71.7
BUNDLE	50.75	MAPLE	1631076026	35.5				PINE	1317000798	15.25
BUNDLE	51.42	MAPLE	1631076026	35.5				PINE	149625499	15.92
BUNDLE	54.14	MAPLE	1631076026	35.5				PINE	980595714	18.64
BUNDLE	63.7	MAPLE	1631076026	35.5				PINE	1008075899	28.2
BUNDLE	65.41	MAPLE	1631076026	35.5				PINE	1444917097	29.91
BUNDLE	74.97	MAPLE	1631076026	35.5				PINE	1863232648	39.47
BUNDLE	83.88	MAPLE	1631076026	35.5				PINE	1709582260	48.38
BUNDLE	84.02	MAPLE	1631076026	35.5				PINE	944251617	48.52
BUNDLE	84.02	MAPLE	1631076026	35.5				PINE	2092060511	48.52
BUNDLE	84.33	MAPLE	1631076026	35.5				PINE	839862910	48.83
BUNDLE	88.7	MAPLE	1631076026	35.5				PINE	906178611	53.2
BUNDLE	89.09	MAPLE	1631076026	35.5				PINE	296361074	53.59
BUNDLE	90.65	MAPLE	1631076026	35.5				PINE	344390404	55.15
BUNDLE	51.56	MAPLE	1535433725	38.63				PINE	2080518583	12.93
BUNDLE	53.88	MAPLE	1535433725	38.63				PINE	1317000798	15.25
BUNDLE	54.55	MAPLE	1535433725	38.63				PINE	149625499	15.92
BUNDLE	57.27	MAPLE	1535433725	38.63				PINE	980595714	18.64
BUNDLE	66.83	MAPLE	1535433725	38.63				PINE	1008075899	28.2
BUNDLE	68.54	MAPLE	1535433725	38.63				PINE	1444917097	29.91
BUNDLE	78.1	MAPLE	1535433725	38.63				PINE	1863232648	39.47
BUNDLE	87.01	MAPLE	1535433725	38.63				PINE	1709582260	48.38
BUNDLE	87.15	MAPLE	1535433725	38.63				PINE	944251617	48.52
BUNDLE	87.15	MAPLE	1535433725	38.63				PINE	2092060511	48.52
BUNDLE	87.46	MAPLE	1535433725	38.63				PINE	839862910	48.83
BUNDLE	91.83	MAPLE	1535433725	38.63				PINE	906178611	53.2
BUNDLE	92.22	MAPLE	1535433725	38.63				PINE	296361074	53.59
BUNDLE	93.78	MAPLE	1535433725	38.63				PINE	344390404	55.15
BUNDLE	53.08	MAPLE	2022601583	40.15				PINE	2080518583	12.93
BUNDLE	55.4	MAPLE	2022601583	40.15				PINE	1317000798	15.25
BUNDLE	56.07	MAPLE	2022601583	40.15				PINE	149625499	15.92
BUNDLE	58.79	MAPLE	2022601583	40.15				PINE	980595714	18.64
BUNDLE	68.35	MAPLE	2022601583	40.15				PINE	1008075899	28.2
BUNDLE	70.06	MAPLE	2022601583	40.15				PINE	1444917097	29.91
BUNDLE	79.62	MAPLE	2022601583	40.15				PINE	1863232648	39.47
BUNDLE	88.53	MAPLE	2022601583	40.15				PINE	1709582260	48.38
BUNDLE	88.67	MAPLE	2022601583	40.15				PINE	944251617	48.52
BUNDLE	88.67	MAPLE	2022601583	40.15				PINE	2092060511	48.52
BUNDLE	88.98	MAPLE	2022601583	40.15				PINE	839862910	48.83
BUNDLE	93.35	MAPLE	2022601583	40.15				PINE	906178611	53.2
BUNDLE	93.74	MAPLE	2022601583	40.15				PINE	296361074	53.59
BUNDLE	95.3	MAPLE	2022601583	40.15				PINE	344390404	55.15
BUNDLE	55.02	MAPLE	207327821	46.12				PINE	650575607	8.9
BUNDLE	55.08	MAPLE	207327821	46.12				PINE	1535170758	8.96
BUNDLE	59.05	MAPLE	207327821	46.12				PINE	2080518583	12.93
BUNDLE	61.37	MAPLE	207327821	46.12				PINE	1317000798	15.25
BUNDLE	62.04	MAPLE	207327821	46.12				PINE	149625499	15.92
BUNDLE	64.76	MAPLE	207327821	46.12				PINE	980595714	18.64
BUNDLE	74.32	MAPLE	207327821	46.12				PINE	1008075899	28.2
BUNDLE	76.03	MAPLE	207327821	46.12				PINE	1444917097	29.91
BUNDLE	85.59	MAPLE	207327821	46.12				PINE	1863232648	39.47
BUNDLE	94.5	MAPLE	207327821	46.12				PINE	1709582260	48.38
BUNDLE	94.64	MAPLE	207327821	46.12				PINE	944251617	48.52
BUNDLE	94.64	MAPLE	207327821	46.12				PINE	2092060511	48.52
BUNDLE	94.95	MAPLE	207327821	46.12				PINE	839862910	48.83
BUNDLE	99.32	MAPLE	207327821	46.12				PINE	906178611	53.2
BUNDLE	99.71	MAPLE	207327821	46.12				PINE	296361074	53.59
BUNDLE	55.38	MAPLE	717724581	46.48				PINE	650575607	8.9
BUNDLE	55.44	MAPLE	717724581	46.48				PINE	1535170758	8.96
BUNDLE	59.41	MAPLE	717724581	46.48				PINE	2080518583	12.93
BUNDLE	61.73	MAPLE	717724581	46.48				PINE	1317000798	15.25
BUNDLE	62.4	MAPLE	717724581	46.48				PINE	149625499	15.92
BUNDLE	65.12	MAPLE	717724581	46.48				PINE	980595714	18.64
BUNDLE	74.68	MAPLE	717724581	46.48				PINE	1008075899	28.2
BUNDLE	76.39	MAPLE	717724581	46.48				PINE	1444917097	29.91
BUNDLE	85.95	MAPLE	717724581	46.48				PINE	1863232648	39.47
BUNDLE	94.86	MAPLE	717724581	46.48				PINE	1709582260	48.38
BUNDLE	95.0	MAPLE	717724581	46.48				PINE	944251617	48.52
BUNDLE	95.0	MAPLE	717724581	46.48				PINE	2092060511	48.52
BUNDLE	95.31	MAPLE	717724581	46.48				PINE	839862910	48.83
BUNDLE	99.68	MAPLE	717724581	46.48				PINE	906178611	53.2
BUNDLE	59.16	MAPLE	2133504142	50.26				PINE	650575607	8.9
BUNDLE	59.22	MAPLE	2133504142	50.26				PINE	1535170758	8.96
BUNDLE	63.19	MAPLE	2133504142	50.26				PINE	2080518583	12.93
BUNDLE	65.51	MAPLE	2133504142	50.26				PINE	1317000798	15.25
BUNDLE	66.18	MAPLE	2133504142	50.26				PINE	149625499	15.92
BUNDLE	68.9	MAPLE	2133504142	50.26				PINE	980595714	18.64
BUNDLE	78.46	MAPLE	2133504142	50.26				PINE	1008075899	28.2
BUNDLE	80.17	MAPLE	2133504142	50.26				PINE	1444917097	29.91
BUNDLE	89.73	MAPLE	2133504142	50.26				PINE	1863232648	39.47
BUNDLE	98.64	MAPLE	2133504142	50.26				PINE	1709582260	48.38
BUNDLE	98.78	MAPLE	2133504142	50.26				PINE	944251617	48.52
BUNDLE	98.78	MAPLE	2133504142	50.26				PINE	2092060511	48.52
BUNDLE	99.09	MAPLE	2133504142	50.26				PINE	839862910	48.83
BUNDLE	61.08	MAPLE	1235037589	52.18				PINE	650575607	8.9
BUNDLE	61.14	MAPLE	1235037589	52.18				PINE	1535170758	8.96
BUNDLE	65.11	MAPLE	1235037589	52.18				PINE	2080518583	12.93
BUNDLE	67.43	MAPLE	1235037589	52.18				PINE	1317000798	15.25
BUNDLE	68.1	MAPLE	1235037589	52.18				PINE	149625499	15.92
BUNDLE	70.82	MAPLE	1235037589	52.18				PINE	980595714	18.64
BUNDLE	80.38	MAPLE	1235037589	52.18				PINE	1008075899	28.2
BUNDLE	82.09	MAPLE	1235037589	52.18				PINE	1444917097	29.91
BUNDLE	91.65	MAPLE	1235037589	52.18				PINE	1863232648	39.47
BUNDLE	63.79	MAPLE	1251047823	54.89				PINE	650575607	8.9
BUNDLE	63.85	MAPLE	1251047823	54.89				PINE	1535170758	8.96
BUNDLE	67.82	MAPLE	1251047823	54.89				PINE	2080518583	12.93
BUNDLE	70.14	MAPLE	1251047823	54.89				PINE	1317000798	15.25
BUNDLE	70.81	MAPLE	1251047823	54.89				PINE	149625499	15.92
BUNDLE	73.53	MAPLE	1251047823	54.89				PINE	980595714	18.64
BUNDLE	83.09	MAPLE	1251047823	54.89				PINE	1008075899	28.2
BUNDLE	84.8	MAPLE	1251047823	54.89				PINE	1444917097	29.91
BUNDLE	94.36	MAPLE	1251047823	54.89				PINE	1863232648	39.47
BUNDLE	70.2	MAPLE	1545087263	61.3				PINE	650575607	8.9
BUNDLE	70.26	MAPLE	1545087263	61.3				PINE	1535170758	8.96
BUNDLE	74.23	MAPLE	1545087263	61.3				PINE	2080518583	12.93
BUNDLE	76.55	MAPLE	1545087263	61.3				PINE	1317000798	15.25
BUNDLE	77.22	MAPLE	1545087263	61.3				PINE	149625499	15.92
BUNDLE	79.94	MAPLE	1545087263	61.3				PINE	980595714	18.64
BUNDLE	89.5	MAPLE	1545087263	61.3				PINE	1008075899	28.2
BUNDLE	91.21	MAPLE	1545087263	61.3				PINE	1444917097	29.91
BUNDLE	70.27	MAPLE	1570060294	61.37				PINE	650575607	8.9
BUNDLE	70.33	MAPLE	1570060294	61.37				PINE	1535170758	8.96
BUNDLE	74.3	MAPLE	1570060294	61.37				PINE	2080518583	12.93
BUNDLE	76.62	MAPLE	1570060294	61.37				PINE	1317000798	15.25
BUNDLE	77.29	MAPLE	1570060294	61.37				PINE	149625499	15.92
BUNDLE	80.01	MAPLE	1570060294	61.37				PINE	980595714	18.64
BUNDLE	89.57	MAPLE	1570060294	61.37				PINE	1008075899	28.2
BUNDLE	91.28	MAPLE	1570060294	61.37				PINE	1444917097	29.91
BUNDLE	75.09	MAPLE	552870445	66.19				PINE	650575607	8.9
BUNDLE	75.15	MAPLE	552870445	66.19				PINE	1535170758	8.96
BUNDLE	79.12	MAPLE	552870445	66.19				PINE	2080518583	12.93
BUNDLE	81.44	MAPLE	552870445	66.19				PINE	1317000798	15.25
BUNDLE	82.11	MAPLE	552870445	66.19				PINE	149625499	15.92
BUNDLE	84.83	MAPLE	552870445	66.19				PINE	980595714	18.64
BUNDLE	94.39	MAPLE	552870445	66.19				PINE	1008075899	28.2
BUNDLE	96.1	MAPLE	552870445	66.19				PINE	1444917097	29.91
BUNDLE	80.81	MAPLE	274015399	71.91				PINE	650575607	8.9
BUNDLE	80.87	MAPLE	274015399	71.91				PINE	1535170758	8.96
BUNDLE	84.84	MAPLE	274015399	71.91				PINE	2080518583	12.93
BUNDLE	87.16	MAPLE	274015399	71.91				PINE	1317000798	15.25
BUNDLE	87.83	MAPLE	274015399	71.91				PINE	149625499	15.92
BUNDLE	90.55	MAPLE	274015399	71.91				PINE	980595714	18.64
BUNDLE	95.51	MAPLE	253538737	86.61				PINE	650575607	8.9
BUNDLE	95.57	MAPLE	253538737	86.61				PINE	1535170758	8.96
BUNDLE	99.54	MAPLE	253538737	86.61				PINE	2080518583	12.93
BUNDLE	95.8	MAPLE	368016993	86.9				PINE	650575607	8.9
BUNDLE	95.8	MAPLE	1746130508	86.9				PINE	650575607	8.9
BUNDLE	95.86	MAPLE	368016993	86.9				PINE	1535170758	8.96
BUNDLE	95.86	MAPLE	1746130508	86.9				PINE	1535170758	8.96
BUNDLE	99.83	MAPLE	368016993	86.9				PINE	2080518583	12.93
BUNDLE	99.83	MAPLE	1746130508	86.9				PINE	2080518583	12.93
BUNDLE	98.02	MAPLE	853069735	89.12				PINE	650575607	8.9
BUNDLE	98.08	MAPLE	853069735	89.12				PINE	1535170758	8.96
