BUNDLE	81.78	MAPLE	1235037589	52.18	OAK	1236149609	20.7	PINE	650575607	8.9
BUNDLE	84.49	MAPLE	1251047823	54.89	OAK	1236149609	20.7	PINE	650575607	8.9
BUNDLE	90.9	MAPLE	1545087263	61.3	OAK	1236149609	20.7	PINE	650575607	8.9
BUNDLE	90.97	MAPLE	1570060294	61.37	OAK	1236149609	20.7	PINE	650575607	8.9
BUNDLE	95.79	MAPLE	552870445	66.19	OAK	1236149609	20.7	PINE	650575607	8.9
BUNDLE	53.97	MAPLE	1680213786	23.27	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	54.6	MAPLE	157714952	23.9	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	55.43	MAPLE	2037482095	24.73	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	66.2	MAPLE	1631076026	35.5	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	69.33	MAPLE	1535433725	38.63	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	70.85	MAPLE	2022601583	40.15	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	76.82	MAPLE	207327821	46.12	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	77.18	MAPLE	717724581	46.48	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	80.96	MAPLE	2133504142	50.26	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	82.88	MAPLE	1235037589	52.18	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	85.59	MAPLE	1251047823	54.89	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	92.0	MAPLE	1545087263	61.3	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	92.07	MAPLE	1570060294	61.37	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	96.89	MAPLE	552870445	66.19	OAK	2104062559	21.8	PINE	650575607	8.9
BUNDLE	50.74	MAPLE	609563463	18.95	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	55.06	MAPLE	1680213786	23.27	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	55.69	MAPLE	157714952	23.9	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	56.52	MAPLE	2037482095	24.73	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	67.29	MAPLE	1631076026	35.5	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	70.42	MAPLE	1535433725	38.63	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	71.94	MAPLE	2022601583	40.15	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	77.91	MAPLE	207327821	46.12	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	78.27	MAPLE	717724581	46.48	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	82.05	MAPLE	2133504142	50.26	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	83.97	MAPLE	1235037589	52.18	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	86.68	MAPLE	1251047823	54.89	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	93.09	MAPLE	1545087263	61.3	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	93.16	MAPLE	1570060294	61.37	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	97.98	MAPLE	552870445	66.19	OAK	2140481414	22.89	PINE	650575607	8.9
BUNDLE	51.55	MAPLE	609563463	18.95	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	55.87	MAPLE	1680213786	23.27	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	56.5	MAPLE	157714952	23.9	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	57.33	MAPLE	2037482095	24.73	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	68.1	MAPLE	1631076026	35.5	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	71.23	MAPLE	1535433725	38.63	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	72.75	MAPLE	2022601583	40.15	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	78.72	MAPLE	207327821	46.12	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	79.08	MAPLE	717724581	46.48	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	82.86	MAPLE	2133504142	50.26	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	84.78	MAPLE	1235037589	52.18	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	87.49	MAPLE	1251047823	54.89	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	93.9	MAPLE	1545087263	61.3	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	93.97	MAPLE	1570060294	61.37	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	98.79	MAPLE	552870445	66.19	OAK	1025651655	23.7	PINE	650575607	8.9
BUNDLE	54.05	MAPLE	609563463	18.95	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	58.37	MAPLE	1680213786	23.27	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	59.0	MAPLE	157714952	23.9	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	59.83	MAPLE	2037482095	24.73	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	70.6	MAPLE	1631076026	35.5	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	73.73	MAPLE	1535433725	38.63	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	75.25	MAPLE	2022601583	40.15	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	81.22	MAPLE	207327821	46.12	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	81.58	MAPLE	717724581	46.48	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	85.36	MAPLE	2133504142	50.26	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	87.28	MAPLE	1235037589	52.18	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	89.99	MAPLE	1251047823	54.89	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	96.4	MAPLE	1545087263	61.3	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	96.47	MAPLE	1570060294	61.37	OAK	1538771269	26.2	PINE	650575607	8.9
BUNDLE	51.43	MAPLE	2012640171	6.27	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	64.11	MAPLE	609563463	18.95	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	68.43	MAPLE	1680213786	23.27	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	69.06	MAPLE	157714952	23.9	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	69.89	MAPLE	2037482095	24.73	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	80.66	MAPLE	1631076026	35.5	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	83.79	MAPLE	1535433725	38.63	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	85.31	MAPLE	2022601583	40.15	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	91.28	MAPLE	207327821	46.12	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	91.64	MAPLE	717724581	46.48	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	95.42	MAPLE	2133504142	50.26	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	97.34	MAPLE	1235037589	52.18	OAK	947710095	36.26	PINE	650575607	8.9
BUNDLE	52.15	MAPLE	2012640171	6.27	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	64.83	MAPLE	609563463	18.95	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	69.15	MAPLE	1680213786	23.27	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	69.78	MAPLE	157714952	23.9	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	70.61	MAPLE	2037482095	24.73	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	81.38	MAPLE	1631076026	35.5	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	84.51	MAPLE	1535433725	38.63	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	86.03	MAPLE	2022601583	40.15	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	92.0	MAPLE	207327821	46.12	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	92.36	MAPLE	717724581	46.48	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	96.14	MAPLE	2133504142	50.26	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	98.06	MAPLE	1235037589	52.18	OAK	475723661	36.98	PINE	650575607	8.9
BUNDLE	51.58	MAPLE	539181565	3.38	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	52.15	MAPLE	1104663700	3.95	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	54.47	MAPLE	2012640171	6.27	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	67.15	MAPLE	609563463	18.95	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	71.47	MAPLE	1680213786	23.27	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	72.1	MAPLE	157714952	23.9	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	72.93	MAPLE	2037482095	24.73	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	83.7	MAPLE	1631076026	35.5	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	86.83	MAPLE	1535433725	38.63	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	88.35	MAPLE	2022601583	40.15	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	94.32	MAPLE	207327821	46.12	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	94.68	MAPLE	717724581	46.48	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	98.46	MAPLE	2133504142	50.26	OAK	1112957503	39.3	PINE	650575607	8.9
BUNDLE	52.06	MAPLE	289601468	0.86	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	54.58	MAPLE	539181565	3.38	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	55.15	MAPLE	1104663700	3.95	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	57.47	MAPLE	2012640171	6.27	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	70.15	MAPLE	609563463	18.95	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	74.47	MAPLE	1680213786	23.27	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	75.1	MAPLE	157714952	23.9	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	75.93	MAPLE	2037482095	24.73	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	86.7	MAPLE	1631076026	35.5	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	89.83	MAPLE	1535433725	38.63	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	91.35	MAPLE	2022601583	40.15	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	97.32	MAPLE	207327821	46.12	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	97.68	MAPLE	717724581	46.48	OAK	345543936	42.3	PINE	650575607	8.9
BUNDLE	53.05	MAPLE	289601468	0.86	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	55.57	MAPLE	539181565	3.38	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	56.14	MAPLE	1104663700	3.95	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	58.46	MAPLE	2012640171	6.27	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	71.14	MAPLE	609563463	18.95	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	75.46	MAPLE	1680213786	23.27	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	76.09	MAPLE	157714952	23.9	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	76.92	MAPLE	2037482095	24.73	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	87.69	MAPLE	1631076026	35.5	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	90.82	MAPLE	1535433725	38.63	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	92.34	MAPLE	2022601583	40.15	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	98.31	MAPLE	207327821	46.12	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	98.67	MAPLE	717724581	46.48	OAK	1777038693	43.29	PINE	650575607	8.9
BUNDLE	57.16	MAPLE	289601468	0.86	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	59.68	MAPLE	539181565	3.38	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	60.25	MAPLE	1104663700	3.95	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	62.57	MAPLE	2012640171	6.27	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	75.25	MAPLE	609563463	18.95	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	79.57	MAPLE	1680213786	23.27	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	80.2	MAPLE	157714952	23.9	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	81.03	MAPLE	2037482095	24.73	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	91.8	MAPLE	1631076026	35.5	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	94.93	MAPLE	1535433725	38.63	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	96.45	MAPLE	2022601583	40.15	OAK	1992160107	47.4	PINE	650575607	8.9
BUNDLE	59.63	MAPLE	289601468	0.86	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	62.15	MAPLE	539181565	3.38	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	62.72	MAPLE	1104663700	3.95	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	65.04	MAPLE	2012640171	6.27	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	77.72	MAPLE	609563463	18.95	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	82.04	MAPLE	1680213786	23.27	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	82.67	MAPLE	157714952	23.9	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	83.5	MAPLE	2037482095	24.73	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	94.27	MAPLE	1631076026	35.5	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	97.4	MAPLE	1535433725	38.63	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	98.92	MAPLE	2022601583	40.15	OAK	1574308614	49.87	PINE	650575607	8.9
BUNDLE	69.58	MAPLE	289601468	0.86	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	72.1	MAPLE	539181565	3.38	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	72.67	MAPLE	1104663700	3.95	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	74.99	MAPLE	2012640171	6.27	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	87.67	MAPLE	609563463	18.95	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	91.99	MAPLE	1680213786	23.27	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	92.62	MAPLE	157714952	23.9	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	93.45	MAPLE	2037482095	24.73	OAK	1822745276	59.82	PINE	650575607	8.9
BUNDLE	73.59	MAPLE	289601468	0.86	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	76.11	MAPLE	539181565	3.38	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	76.68	MAPLE	1104663700	3.95	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	79.0	MAPLE	2012640171	6.27	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	91.68	MAPLE	609563463	18.95	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	96.0	MAPLE	1680213786	23.27	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	96.63	MAPLE	157714952	23.9	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	97.46	MAPLE	2037482095	24.73	OAK	1064314155	63.83	PINE	650575607	8.9
BUNDLE	79.48	MAPLE	289601468	0.86	OAK	436854423	69.72	PINE	650575607	8.9
BUNDLE	82.0	MAPLE	539181565	3.38	OAK	436854423	69.72	PINE	650575607	8.9
BUNDLE	82.57	MAPLE	1104663700	3.95	OAK	436854423	69.72	PINE	650575607	8.9
BUNDLE	84.89	MAPLE	2012640171	6.27	OAK	436854423	69.72	PINE	650575607	8.9
BUNDLE	97.57	MAPLE	609563463	18.95	OAK	436854423	69.72	PINE	650575607	8.9
BUNDLE	79.68	MAPLE	289601468	0.86	OAK	1526420912	69.92	PINE	650575607	8.9
BUNDLE	82.2	MAPLE	539181565	3.38	OAK	1526420912	69.92	PINE	650575607	8.9
BUNDLE	82.77	MAPLE	1104663700	3.95	OAK	1526420912	69.92	PINE	650575607	8.9
BUNDLE	85.09	MAPLE	2012640171	6.27	OAK	1526420912	69.92	PINE	650575607	8.9
BUNDLE	97.77	MAPLE	609563463	18.95	OAK	1526420912	69.92	PINE	650575607	8.9
BUNDLE	80.04	MAPLE	289601468	0.86	OAK	2080971336	70.28	PINE	650575607	8.9
BUNDLE	82.56	MAPLE	539181565	3.38	OAK	2080971336	70.28	PINE	650575607	8.9
BUNDLE	83.13	MAPLE	1104663700	3.95	OAK	2080971336	70.28	PINE	650575607	8.9
BUNDLE	85.45	MAPLE	2012640171	6.27	OAK	2080971336	70.28	PINE	650575607	8.9
BUNDLE	98.13	MAPLE	609563463	18.95	OAK	2080971336	70.28	PINE	650575607	8.9
BUNDLE	85.72	MAPLE	289601468	0.86	OAK	1151146428	75.96	PINE	650575607	8.9
BUNDLE	88.24	MAPLE	539181565	3.38	OAK	1151146428	75.96	PINE	650575607	8.9
BUNDLE	88.81	MAPLE	1104663700	3.95	OAK	1151146428	75.96	PINE	650575607	8.9
BUNDLE	91.13	MAPLE	2012640171	6.27	OAK	1151146428	75.96	PINE	650575607	8.9
BUNDLE	90.1	MAPLE	289601468	0.86	OAK	1957549011	80.34	PINE	650575607	8.9
BUNDLE	92.62	MAPLE	539181565	3.38	OAK	1957549011	80.34	PINE	650575607	8.9
BUNDLE	93.19	MAPLE	1104663700	3.95	OAK	1957549011	80.34	PINE	650575607	8.9
BUNDLE	95.51	MAPLE	2012640171	6.27	OAK	1957549011	80.34	PINE	650575607	8.9
BUNDLE	92.61	MAPLE	289601468	0.86	OAK	1377298593	82.85	PINE	650575607	8.9
BUNDLE	95.13	MAPLE	539181565	3.38	OAK	1377298593	82.85	PINE	650575607	8.9
BUNDLE	95.7	MAPLE	1104663700	3.95	OAK	1377298593	82.85	PINE	650575607	8.9
BUNDLE	98.02	MAPLE	2012640171	6.27	OAK	1377298593	82.85	PINE	650575607	8.9
BUNDLE	94.46	MAPLE	289601468	0.86	OAK	1196690220	84.7	PINE	650575607	8.9
BUNDLE	96.98	MAPLE	539181565	3.38	OAK	1196690220	84.7	PINE	650575607	8.9
BUNDLE	97.55	MAPLE	1104663700	3.95	OAK	1196690220	84.7	PINE	650575607	8.9
BUNDLE	99.87	MAPLE	2012640171	6.27	OAK	1196690220	84.7	PINE	650575607	8.9
BUNDLE	96.93	MAPLE	289601468	0.86	OAK	1371385025	87.17	PINE	650575607	8.9
BUNDLE	99.45	MAPLE	539181565	3.38	OAK	1371385025	87.17	PINE	650575607	8.9
BUNDLE	97.38	MAPLE	289601468	0.86	OAK	1369571176	87.62	PINE	650575607	8.9
BUNDLE	99.9	MAPLE	539181565	3.38	OAK	1369571176	87.62	PINE	650575607	8.9
BUNDLE	52.91	MAPLE	1535433725	38.63	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	54.43	MAPLE	2022601583	40.15	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	60.4	MAPLE	207327821	46.12	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	60.76	MAPLE	717724581	46.48	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	64.54	MAPLE	2133504142	50.26	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	66.46	MAPLE	1235037589	52.18	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	69.17	MAPLE	1251047823	54.89	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	75.58	MAPLE	1545087263	61.3	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	75.65	MAPLE	1570060294	61.37	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	80.47	MAPLE	552870445	66.19	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	86.19	MAPLE	274015399	71.91	OAK	2070546368	5.32	PINE	1535170758	8.96
BUNDLE	50.77	MAPLE	1631076026	35.5	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	53.9	MAPLE	1535433725	38.63	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	55.42	MAPLE	2022601583	40.15	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	61.39	MAPLE	207327821	46.12	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	61.75	MAPLE	717724581	46.48	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	65.53	MAPLE	2133504142	50.26	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	67.45	MAPLE	1235037589	52.18	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	70.16	MAPLE	1251047823	54.89	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	76.57	MAPLE	1545087263	61.3	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	76.64	MAPLE	1570060294	61.37	OAK	675605328	6.31	PINE	1535170758	8.96
BUNDLE	81.46	MAPLE	552870445	66.19	OAK	675605328	6.31	PINE	1535170758	8.96
