OAK	2122691505	$234.78
OAK	1689496428	$204.10
OAK	135403769	$548.25
OAK	1117687467	$207.22
OAK	425518334	$241.63
OAK	353462991	$994.52
OAK	725321171	$385.27
OAK	1974533451	$396.19
OAK	979268577	$867.48
OAK	660996982	$760.47
OAK	1712078586	$795.23
OAK	1369571176	$87.62
OAK	1353303533	$726.60
OAK	1855539456	$245.7
OAK	660272101	$195.24
OAK	837015709	$732.90
OAK	1371385025	$87.17
OAK	684607027	$964.79
OAK	1436791215	$491.88
OAK	1351029720	$477.12
OAK	303402342	$463.64
OAK	1593799910	$177.6
OAK	1519137486	$631.65
OAK	86212724	$586.93
OAK	1050394044	$903.98
OAK	1321221249	$872.62
OAK	475723661	$36.98
OAK	873161119	$572.93
OAK	232158989	$390.3
OAK	1229072229	$744.86
OAK	1491200080	$810.84
OAK	818379447	$378.77
OAK	345543936	$42.3
OAK	757947035	$124.43
OAK	437587667	$118.39
OAK	1166682054	$979.63
OAK	481091908	$315.39
OAK	1822745276	$59.82
OAK	2107744280	$501.3
OAK	1599375682	$152.30
OAK	1517859265	$991.72
OAK	1842650099	$644.81
OAK	1511809010	$685.50
OAK	1436935048	$554.43
OAK	1226297770	$732.3
OAK	863039256	$706.64
OAK	225729978	$260.75
OAK	1151548785	$159.77
OAK	823033757	$230.92
OAK	951553435	$913.71
OAK	655601891	$612.3
OAK	1090603306	$735.43
OAK	320230972	$443.23
OAK	636933824	$423.33
OAK	1696151894	$905.16
OAK	498800988	$209.53
OAK	730883324	$244.93
OAK	90104846	$982.75
OAK	832698184	$872.84
OAK	1844201008	$209.15
OAK	2015940498	$969.71
OAK	1272045213	$494.94
OAK	565292153	$861.12
OAK	1807576385	$541.84
OAK	1568947372	$631.97
OAK	1022851005	$248.41
OAK	2139739889	$970.31
OAK	1777038693	$43.29
OAK	1026820549	$384.17
OAK	882744463	$354.53
OAK	1854186942	$882.19
OAK	384872968	$651.44
OAK	1958642947	$659.82
OAK	949832619	$916.16
OAK	91720069	$606.65
OAK	1547347973	$424.47
OAK	76402700	$119.56
OAK	1661833206	$891.23
OAK	1968695100	$970.1
OAK	2080971336	$70.28
OAK	649510999	$536.6
OAK	840965032	$828.84
OAK	1400456636	$434.58
OAK	248247033	$609.3
OAK	1064314155	$63.83
OAK	343712749	$466.40
OAK	148006961	$665.40
OAK	1887452691	$438.1
OAK	341958450	$732.25
OAK	687901341	$267.27
OAK	1113274538	$319.14
OAK	570668222	$910.17
OAK	1730397322	$962.49
OAK	436885616	$788.69
OAK	1521959296	$740.84
OAK	2142027920	$883.86
OAK	1151146428	$75.96
OAK	1040672943	$106.63
OAK	57421161	$470.31
OAK	55610773	$295.14
OAK	1575071439	$293.7
OAK	594862919	$556.71
OAK	1154051470	$922.89
OAK	675605328	$6.31
OAK	58795430	$205.42
OAK	207524369	$343.24
OAK	1066462812	$577.8
OAK	794794612	$395.42
OAK	926140669	$576.64
MAPLE	2044044611	$190.2
MAPLE	1510236640	$141.15
MAPLE	609563463	$18.95
MAPLE	1147576026	$572.51
MAPLE	2016421698	$650.39
MAPLE	1749176298	$314.60
MAPLE	999520860	$846.26
MAPLE	1814351427	$938.1
MAPLE	1113758170	$865.32
MAPLE	768883527	$135.14
MAPLE	1306235963	$141.29
MAPLE	553082298	$211.81
MAPLE	633521043	$957.47
MAPLE	568027816	$855.76
MAPLE	1717742796	$473.41
MAPLE	1044299789	$151.63
MAPLE	920409538	$923.14
MAPLE	1134958658	$426.47
MAPLE	240768727	$441.76
MAPLE	539181565	$3.38
MAPLE	542849102	$501.96
MAPLE	1116157145	$807.82
MAPLE	919649835	$268.61
MAPLE	1707385827	$557.96
MAPLE	340059729	$426.55
MAPLE	1509668214	$468.46
MAPLE	1531753242	$438.88
MAPLE	1588414845	$236.29
MAPLE	979128914	$697.59
MAPLE	819574170	$277.37
MAPLE	805131318	$746.95
MAPLE	2142879584	$536.46
MAPLE	1461945617	$486.20
MAPLE	1525206345	$148.20
MAPLE	1487062927	$585.13
MAPLE	996779833	$743.7
MAPLE	280958795	$173.52
MAPLE	2128704802	$773.79
MAPLE	1478008716	$593.29
MAPLE	1948772037	$934.22
MAPLE	1788286123	$831.55
MAPLE	1105038286	$266.60
MAPLE	1958596686	$795.86
MAPLE	373438588	$460.60
MAPLE	441562317	$198.45
MAPLE	2133504142	$50.26
MAPLE	576301150	$289.27
MAPLE	1480200529	$767.77
MAPLE	287247200	$255.40
MAPLE	889749060	$201.39
MAPLE	2134738913	$108.19
MAPLE	1902519641	$900.73
MAPLE	1545087263	$61.3
MAPLE	321557114	$506.18
MAPLE	36884867	$372.90
MAPLE	2093313511	$814.66
MAPLE	695764449	$928.78
MAPLE	1013754904	$826.4
MAPLE	1345787241	$525.19
MAPLE	1721065693	$471.35
MAPLE	1768143943	$197.28
MAPLE	1639834361	$604.93
MAPLE	857142463	$409.80
MAPLE	114553598	$539.28
MAPLE	1374941865	$975.86
MAPLE	1482977699	$674.12
MAPLE	1677575444	$145.35
MAPLE	1559463503	$445.77
MAPLE	1704826567	$819.70
MAPLE	853069735	$89.12
MAPLE	39230075	$364.51
MAPLE	1613069666	$521.49
MAPLE	247043364	$738.74
MAPLE	594679098	$677.80
MAPLE	717724581	$46.48
MAPLE	1670455859	$889.2
MAPLE	895597360	$343.7
MAPLE	557095427	$744.28
MAPLE	1959482353	$385.17
MAPLE	1773237993	$608.84
MAPLE	1854042576	$411.17
MAPLE	1135715955	$630.92
MAPLE	385626544	$195.57
MAPLE	877295623	$310.39
MAPLE	1041211118	$147.32
MAPLE	1380922803	$762.30
MAPLE	1634311774	$966.97
MAPLE	2074364026	$655.97
MAPLE	43552448	$249.41
MAPLE	517548363	$697.18
MAPLE	1826472346	$312.30
MAPLE	168911787	$502.72
MAPLE	1873580914	$782.14
MAPLE	1190074257	$965.91
MAPLE	1290550930	$815.29
MAPLE	1177569544	$362.57
MAPLE	2101999511	$388.23
MAPLE	1104663700	$3.95
MAPLE	100638185	$901.81
MAPLE	541253784	$579.97
MAPLE	864638293	$685.51
MAPLE	670551781	$901.3
MAPLE	157714952	$23.9
MAPLE	1328866216	$198.3
MAPLE	1109683497	$960.96
MAPLE	1093292822	$845.43
MAPLE	381927840	$720.46
MAPLE	2129373797	$914.69
MAPLE	1218577821	$134.76
MAPLE	430988058	$421.33
MAPLE	1235037589	$52.18
MAPLE	424781236	$418.76
MAPLE	1516136320	$834.35
MAPLE	1083266990	$222.76
MAPLE	706378888	$455.76
MAPLE	660896974	$665.63
MAPLE	1494422277	$763.46
MAPLE	356667374	$154.54
MAPLE	57568188	$867.86
MAPLE	1900538868	$541.91
MAPLE	1874329653	$386.77
MAPLE	530484422	$499.47
MAPLE	2043263357	$582.13
MAPLE	1067149174	$529.41
MAPLE	909076761	$234.48
MAPLE	1310325574	$844.84
MAPLE	672013646	$378.49
MAPLE	985899781	$303.65
MAPLE	1121381277	$105.49
MAPLE	2075261646	$300.56
MAPLE	1949917207	$624.13
MAPLE	243707657	$559.8
MAPLE	1334973711	$252.2
MAPLE	1177542566	$610.89
MAPLE	368016993	$86.90
MAPLE	953041041	$473.62
MAPLE	1047821485	$311.24
MAPLE	1542645886	$840.90
MAPLE	1750571501	$312.87
MAPLE	833991239	$935.67
MAPLE	2029358830	$849.49
MAPLE	816839953	$408.31
MAPLE	2052671843	$742.78
MAPLE	2022601583	$40.15
MAPLE	62864961	$741.5
MAPLE	153824969	$511.57
MAPLE	975448292	$959.22
MAPLE	2117712212	$581.88
MAPLE	897496619	$176.60
MAPLE	1892108667	$422.8
MAPLE	694590193	$211.55
MAPLE	416554748	$359.45
MAPLE	639789649	$854.71
MAPLE	786827439	$554.13
MAPLE	786827439	$554.13
MAPLE	997893177	$837.61
MAPLE	289601468	$0.86
MAPLE	238145155	$889.28
MAPLE	224421488	$345.90
MAPLE	1324408075	$197.13
MAPLE	1059089094	$727.24
MAPLE	988667920	$767.60
MAPLE	2046730655	$150.21
MAPLE	552870445	$66.19
MAPLE	227604072	$575.6
MAPLE	981406849	$202.5
MAPLE	572818804	$928.1
MAPLE	1570060294	$61.37
MAPLE	529055698	$795.54
MAPLE	549085301	$895.21
MAPLE	1811660641	$847.7
MAPLE	326253585	$387.35
MAPLE	1193911487	$621.12
MAPLE	1104677837	$339.59
MAPLE	1020200673	$990.4
MAPLE	400864963	$337.2
MAPLE	1608796857	$746.90
MAPLE	589767144	$944.18
MAPLE	1528051770	$785.17
MAPLE	1222014660	$966.79
MAPLE	564617076	$279.97
MAPLE	128648096	$119.68
MAPLE	1286620781	$167.88
MAPLE	1535433725	$38.63
MAPLE	57041344	$732.84
MAPLE	887674811	$401.64
MAPLE	1417570120	$627.68
MAPLE	406296382	$617.96
MAPLE	1898850114	$469.41
MAPLE	1091642877	$440.95
MAPLE	856682175	$102.6
MAPLE	1327743327	$815.84
MAPLE	226351831	$921.91
MAPLE	1775359207	$318.57
MAPLE	109106815	$434.94
MAPLE	696861389	$468.41
MAPLE	817526021	$405.87
MAPLE	2012640171	$6.27
MAPLE	760811012	$329.60
MAPLE	1888068681	$529.79
MAPLE	1232573456	$755.51
MAPLE	506920987	$684.0
MAPLE	1956185042	$944.6
MAPLE	518715397	$667.64
MAPLE	1621191768	$549.96
MAPLE	1868594233	$819.36
MAPLE	2017946231	$795.66
MAPLE	1746130508	$86.90
MAPLE	816534260	$727.15
MAPLE	568215719	$328.98
MAPLE	2119125028	$263.71
MAPLE	1520667019	$795.0
MAPLE	1845560785	$371.76
MAPLE	2084545237	$751.78
MAPLE	364167488	$339.72
MAPLE	118022002	$530.24
MAPLE	983617895	$796.59
MAPLE	398605554	$956.86
MAPLE	2111125699	$656.27
MAPLE	1149979877	$290.63
MAPLE	1419041411	$159.17
MAPLE	2100060575	$102.57
MAPLE	253538737	$86.61
MAPLE	514471777	$627.1
MAPLE	1157720098	$820.88
MAPLE	2142177175	$431.75
MAPLE	397553157	$690.71
MAPLE	156755429	$284.14
MAPLE	1708445469	$614.75
MAPLE	1347268348	$944.8
MAPLE	1608059657	$889.42
MAPLE	207327821	$46.12
MAPLE	1294488633	$867.75
MAPLE	1957643784	$363.29
MAPLE	579004552	$253.34
MAPLE	1251047823	$54.89
MAPLE	28512613	$959.57
MAPLE	1140088855	$177.32
MAPLE	716840550	$657.90
MAPLE	1600785249	$920.70
MAPLE	901917960	$941.92
MAPLE	1465119605	$560.85
MAPLE	830685083	$181.0
MAPLE	1028992158	$884.22
MAPLE	703402771	$601.77
MAPLE	1884468837	$739.14
MAPLE	1897948875	$228.21
MAPLE	646639429	$105.14
MAPLE	824401113	$891.90
MAPLE	1627473364	$240.91
MAPLE	575057607	$931.30
MAPLE	567952665	$206.95
MAPLE	2027647787	$575.74
MAPLE	1750070825	$967.24
MAPLE	1755494350	$756.37
MAPLE	1416340127	$170.58
MAPLE	718896540	$371.67
MAPLE	1707109686	$542.49
MAPLE	274015399	$71.91
MAPLE	1680213786	$23.27
MAPLE	991635595	$431.15
MAPLE	1093671639	$748.64
MAPLE	100086436	$244.33
MAPLE	1631076026	$35.5
MAPLE	1777137870	$393.98
MAPLE	1658700988	$995.56
MAPLE	353072092	$184.50
MAPLE	1366716515	$534.93
MAPLE	2037482095	$24.73
MAPLE	1496257686	$343.42
MAPLE	1456030237	$451.13
MAPLE	1184341193	$909.32
MAPLE	1830824075	$964.13
MAPLE	1133080052	$108.37
MAPLE	818673773	$170.36
MAPLE	462374377	$178.34
MAPLE	971502840	$538.71
MAPLE	546025311	$605.89
MAPLE	1007185654	$646.24
MAPLE	765944345	$748.24
MAPLE	1020613677	$130.42
MAPLE	965434860	$219.47
MAPLE	1327124703	$962.39
MAPLE	725902246	$593.31
MAPLE	1251038954	$414.44
MAPLE	669883039	$738.97
MAPLE	1122011422	$526.79
MAPLE	208775710	$681.19
MAPLE	432668979	$399.31
MAPLE	428506512	$370.7
MAPLE	193507438	$362.41
MAPLE	370822510	$609.60
MAPLE	1403422105	$703.72
MAPLE	601177545	$691.77
MAPLE	530313488	$875.30
MAPLE	1186296155	$511.40
MAPLE	1596011298	$123.16
MAPLE	2061089342	$903.8
MAPLE	1156662315	$837.48
MAPLE	2090022697	$524.3
MAPLE	240522607	$368.48
PINE	344390404	$55.15
PINE	537398277	$386.88
PINE	1264364586	$689.45
PINE	280415051	$823.24
PINE	686367566	$427.16
PINE	288871038	$323.16
PINE	1539427251	$742.90
PINE	981718174	$473.18
PINE	762627337	$945.22
PINE	1172545004	$822.46
PINE	1454407860	$258.4
PINE	1477927584	$414.74
PINE	1371588607	$311.54
PINE	592573089	$702.43
PINE	1976181561	$361.76
PINE	1703554016	$180.49
PINE	125274648	$229.84
PINE	1390742861	$991.16
PINE	1511196791	$298.6
PINE	1008075899	$28.20
PINE	517435857	$589.38
PINE	1650942707	$945.30
PINE	1258887339	$576.97
PINE	1197438768	$769.97
PINE	930954503	$940.82
PINE	1092030153	$103.52
PINE	403168961	$584.36
PINE	1096924830	$684.22
PINE	1431447634	$687.54
PINE	196262984	$296.47
PINE	1709582260	$48.38
PINE	562712481	$711.78
PINE	1721730317	$200.9
PINE	1255324126	$688.27
PINE	960439394	$953.34
PINE	366834422	$499.46
PINE	204808647	$78.20
PINE	1692988297	$70.18
PINE	2048664078	$943.88
PINE	1938707600	$216.12
PINE	1167202038	$152.79
PINE	1719276759	$407.68
PINE	761842601	$203.76
PINE	512566524	$163.45
PINE	657233709	$837.98
PINE	549943301	$244.1
PINE	204820388	$407.4
PINE	278245120	$967.82
PINE	1833997191	$760.39
PINE	1896468683	$322.29
PINE	1372733575	$443.86
PINE	1047454457	$296.71
PINE	1754568076	$790.4
PINE	133820531	$71.70
PINE	853262754	$756.16
PINE	722784596	$843.29
PINE	2036720870	$447.77
PINE	1992106816	$857.2
PINE	1727514211	$531.32
PINE	1859928213	$342.28
PINE	176946400	$994.8
PINE	296361074	$53.59
PINE	961549406	$918.62
PINE	275576939	$870.82
PINE	143517656	$490.29
PINE	1007706005	$572.33
PINE	1173777983	$162.58
PINE	90212297	$907.10
PINE	602742589	$387.5
PINE	651754053	$133.54
PINE	368197007	$932.4
PINE	1566434352	$204.85
PINE	513167569	$302.81
PINE	437456777	$238.36
PINE	1623478903	$347.21
PINE	309717069	$186.79
PINE	823072796	$957.84
PINE	14485365	$873.90
PINE	412882718	$879.73
PINE	1099037387	$372.69
PINE	392493225	$182.17
PINE	1970004822	$447.71
PINE	1168994752	$563.41
PINE	262686340	$435.88
PINE	645768817	$366.25
PINE	1843542124	$601.47
PINE	1974154288	$865.93
PINE	1049494676	$827.10
PINE	2099261873	$612.80
PINE	2106711764	$138.73
PINE	4568734	$902.90
PINE	153103484	$265.11
PINE	27113857	$417.29
PINE	1248579319	$563.62
PINE	1013572221	$601.27
PINE	1119719198	$956.7
PINE	1992227913	$580.65
PINE	1680937187	$604.29
PINE	677365397	$524.32
PINE	2026420728	$150.72
PINE	921533837	$477.44
PINE	727984986	$139.3
PINE	731300981	$445.4
PINE	1515146395	$785.22
PINE	151241919	$832.20
PINE	1317000798	$15.25
PINE	1422161015	$548.3
PINE	1513229227	$653.26
PINE	592858477	$238.15
PINE	554928843	$416.89
PINE	777408659	$635.82
PINE	2054228585	$446.16
PINE	318222792	$417.2
PINE	1564927116	$261.12
PINE	1254113584	$638.27
PINE	917217900	$521.3
PINE	1549478594	$137.53
PINE	114588649	$423.72
PINE	501889220	$745.20
PINE	1450294461	$974.90
PINE	1892638894	$291.38
PINE	1459094700	$427.91
PINE	242095855	$874.77
PINE	1185205303	$334.6
PINE	985822819	$414.37
PINE	273651519	$551.87
PINE	547481137	$498.15
PINE	840873807	$457.45
PINE	406223808	$143.28
PINE	970382529	$548.51
PINE	1532598032	$447.42
PINE	980595714	$18.64
PINE	2092060511	$48.52
PINE	828820145	$841.10
PINE	1537562687	$993.24
PINE	619552650	$780.70
PINE	287436144	$326.24
PINE	1792301115	$688.87
PINE	650575607	$8.9
PINE	2080518583	$12.93
PINE	243564953	$622.16
PINE	706376374	$479.40
PINE	187478927	$887.31
PINE	77544756	$709.28
PINE	708489199	$188.38
PINE	181058063	$382.92
PINE	529711509	$754.70
PINE	896034165	$938.5
PINE	537540766	$468.37
PINE	98871691	$617.34
PINE	1984349360	$658.51
PINE	653566523	$766.61
PINE	1225250544	$813.29
PINE	269912233	$658.72
PINE	1310479851	$842.30
PINE	126514675	$464.62
PINE	2107202447	$295.57
PINE	88881847	$763.42
PINE	759546993	$675.4
PINE	1284942386	$511.32
PINE	1884590729	$358.26
PINE	610553054	$439.53
PINE	306646695	$884.41
PINE	403997536	$154.33
PINE	1732457347	$975.12
PINE	1368994642	$945.7
PINE	1444917097	$29.91
PINE	271753116	$178.87
PINE	945031445	$696.23
PINE	1889598125	$281.91
PINE	510605551	$243.57
PINE	853587588	$436.27
PINE	2103917555	$953.62
PINE	1892866942	$323.74
PINE	63478832	$898.77
PINE	1640826263	$937.67
PINE	640745352	$309.97
PINE	482747119	$632.90
PINE	2070781641	$978.59
PINE	790249296	$240.9
PINE	828973515	$311.75
PINE	1337319775	$557.84
PINE	25569628	$836.92
PINE	830373262	$352.10
PINE	278813037	$441.53
PINE	157193700	$399.40
PINE	1258212097	$539.61
PINE	1079859193	$320.24
PINE	1849163916	$738.42
PINE	403780948	$625.36
PINE	2107763792	$306.15
PINE	1938135394	$312.63
PINE	898155323	$662.21
PINE	595256846	$688.88
PINE	167174170	$781.61
PINE	240866198	$705.20
PINE	1085056759	$273.75
PINE	944251617	$48.52
PINE	1295772308	$934.14
PINE	1657734155	$271.23
PINE	1883368634	$629.75
PINE	1192591675	$645.22
PINE	775753751	$701.24
PINE	846748065	$683.76
PINE	1233590565	$940.90
PINE	328557222	$837.56
PINE	1654789299	$208.16
PINE	1664932471	$143.0
PINE	298060399	$924.3
PINE	458265482	$264.12
PINE	495371461	$442.82
PINE	1446409970	$294.26
PINE	1225851490	$479.45
PINE	682623996	$753.9
PINE	702905851	$795.25
PINE	1863232648	$39.47
PINE	620073768	$170.75
PINE	164959856	$139.35
PINE	1505259555	$396.49
PINE	426642035	$803.60
PINE	75777943	$344.30
PINE	892150624	$778.30
PINE	681382403	$451.94
PINE	663962853	$308.60
PINE	1160236360	$998.50
PINE	906178611	$53.2
PINE	660652147	$924.57
PINE	2021629057	$475.18
PINE	631991556	$791.26
PINE	1640934756	$737.1
PINE	699036471	$516.66
PINE	149625499	$15.92
PINE	1662717357	$213.86
PINE	1401196929	$751.53
PINE	1917496605	$978.11
PINE	1023510066	$361.30
PINE	432351133	$726.2
PINE	879527736	$208.31
PINE	490858331	$328.27
PINE	394574174	$618.14
PINE	299529122	$921.26
PINE	215650695	$131.75
PINE	1064317103	$65.73
PINE	2093154696	$351.77
PINE	613344129	$753.91
PINE	1215394851	$497.35
PINE	1592804310	$915.75
PINE	681778928	$472.68
PINE	2120059292	$182.41
PINE	1788231690	$313.95
PINE	142235123	$976.13
PINE	609537793	$364.63
PINE	835436158	$775.20
PINE	818589406	$829.70
PINE	1952917722	$764.26
PINE	2073913131	$495.1
PINE	392637477	$147.27
PINE	1846945046	$78.96
PINE	1260477731	$165.24
PINE	1268731444	$260.45
PINE	61235557	$367.1
PINE	1545846050	$928.85
PINE	584264075	$441.29
PINE	1423473546	$902.58
PINE	1804936100	$644.52
PINE	1567694193	$456.65
PINE	328070326	$679.96
PINE	1233605724	$159.19
PINE	133029667	$254.37
PINE	1368525332	$633.91
PINE	2098617266	$375.80
PINE	1401441661	$511.44
PINE	839862910	$48.83
PINE	686620097	$980.35
PINE	980708961	$795.29
PINE	1105528584	$395.15
PINE	1776487425	$581.55
PINE	827456335	$68.30
PINE	1557365943	$171.12
PINE	1677131511	$484.92
PINE	1741857280	$205.38
PINE	910623347	$517.88
PINE	1423791529	$582.84
PINE	115655682	$225.36
PINE	1629468914	$256.19
PINE	2077910040	$249.4
PINE	708262328	$991.8
PINE	1515109595	$758.1
PINE	504515547	$84.13
PINE	1604447415	$360.27
PINE	655541529	$238.64
PINE	1709184699	$941.35
PINE	1535170758	$8.96
PINE	1170022959	$668.30
PINE	150863053	$574.5
PINE	602930926	$955.45
PINE	879170533	$619.70
PINE	1624100715	$331.41
PINE	863445908	$430.86
PINE	306072168	$237.51
